epoch,frame,episode_length,mean_length,reward,robot_height,ori_w,ori_x,ori_y,ori_z,grav_x,grav_y,grav_z,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,joint_angle_1,joint_angle_2,joint_angle_3,joint_angle_4,joint_angle_5,joint_angle_6,joint_angle_7,joint_angle_8,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,mpc_sol_com_pos_x,mpc_sol_com_pos_y,mpc_sol_com_pos_z,mpc_sol_com_vel_x,mpc_sol_com_vel_y,mpc_sol_com_vel_z,mpc_sol_com_acc_x,mpc_sol_com_acc_y,mpc_sol_com_acc_z,mpc_sol_pl_pos_x,mpc_sol_pl_pos_y,mpc_sol_pl_pos_z,mpc_sol_pl_vel_x,mpc_sol_pl_vel_y,mpc_sol_pl_vel_z,mpc_sol_pl_acc_x,mpc_sol_pl_acc_y,mpc_sol_pl_acc_z,mpc_sol_pr_pos_x,mpc_sol_pr_pos_y,mpc_sol_pr_pos_z,mpc_sol_pr_vel_x,mpc_sol_pr_vel_y,mpc_sol_pr_vel_z,mpc_sol_pr_acc_x,mpc_sol_pr_acc_y,mpc_sol_pr_acc_z,mpc_sol_theta,mpc_sol_omega,mpc_sol_alpha,prev_action_1,prev_action_2,prev_action_3,prev_action_4,prev_action_5,prev_action_6,prev_action_7,prev_action_8,user_cmd_vx,user_cmd_omega,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8
2,59,855,855.0,0.004949098192942986,0.3991084098815918,0.9959441423416138,0.00790459755808115,-0.0890556052327156,0.01009348127990961,0.17754840850830078,0.013947336003184319,0.9840131998062134,0.003346929093822837,0.002007592236623168,-0.00812333170324564,1.3569823503494263,0.24764588475227356,9.457117080688477,-0.015735208988189697,0.5596836805343628,-0.980541467666626,0.47081977128982544,-0.013531564734876156,0.6677742004394531,-1.024983286857605,0.20004509389400482,-0.20060476660728455,0.4406116008758545,0.4937557578086853,4.642802715301514,-0.1748393177986145,1.7440786361694336,-0.18312443792819977,1.749577522277832,0.00781002314761281,-0.00010666102025425062,0.39910888671875,0.021882900968194008,0.0013182831462472677,0.006734489928930998,-0.44404086470603943,-0.04695794731378555,0.9680678844451904,0.034230977296829224,0.2834003269672394,-0.00028115924214944243,0.329213410615921,0.005756099242717028,-0.0011831785086542368,-9.848512649536133,0.19680792093276978,0.1540244221687317,0.015086501836776733,-0.28308019042015076,-0.0003330599865876138,0.14067302644252777,0.004658709280192852,-0.0012812464265152812,0.6098683476448059,-0.07158440351486206,0.1540244221687317,-0.03378235921263695,-0.3322772979736328,18.450685501098633,-0.16126462817192078,0.17177928984165192,0.037886835634708405,0.2498781681060791,0.09717368334531784,0.11097494512796402,-0.1302424967288971,-0.020436033606529236,0.0,0.0,-0.16190113127231598,0.1703081727027893,0.0364806205034256,0.24968494474887848,0.09821950644254684,0.11215764284133911,-0.1300245225429535,-0.020098214969038963
2,60,855,855.0,0.00495399696913645,0.3991166353225708,0.9957748055458069,0.00810632947832346,-0.09088411182165146,0.010341773740947247,0.18116791546344757,0.014264373108744621,0.9833487272262573,0.0026066831778734922,0.002227629767730832,-0.008532775565981865,1.3826175928115845,0.2526128888130188,9.471925735473633,-0.01613249070942402,0.5605664849281311,-0.9795554280281067,0.48008498549461365,-0.013877654448151588,0.6712691783905029,-1.0253489017486572,0.20350517332553864,-0.1967199593782425,0.44208601117134094,0.4922782778739929,4.622933864593506,-0.17124715447425842,1.7510217428207397,-0.18258607387542725,1.7106178998947144,0.007852831855416298,-0.00010311135702067986,0.3991170823574066,0.020945826545357704,0.0015540069434791803,0.0062988088466227055,-0.4567887485027313,-0.0497877262532711,0.9852046966552734,0.034924279898405075,0.2834065854549408,-0.0002841623791027814,0.3275260031223297,0.006188526749610901,-0.0011940667172893882,-9.916526794433594,0.20625460147857666,0.15230324864387512,0.015357044525444508,-0.2830720841884613,-0.0003361207782290876,0.13787324726581573,0.004536083899438381,-0.0012428192421793938,0.6023052334785461,-0.07104460895061493,0.15230324864387512,-0.03452790528535843,-0.33419525623321533,18.55766487121582,-0.16190113127231598,0.1703081727027893,0.0364806205034256,0.24968494474887848,0.09821950644254684,0.11215764284133911,-0.1300245225429535,-0.020098214969038963,0.0,0.0,-0.1624574214220047,0.16891750693321228,0.03518142178654671,0.24966692924499512,0.09926200658082962,0.11331354826688766,-0.12962281703948975,-0.019594157114624977
2,61,855,855.0,0.0049606806341783525,0.39912399649620056,0.9956020712852478,0.008304432034492493,-0.09271126240491867,0.010592429898679256,0.18478301167488098,0.014571764506399632,0.982671320438385,0.001845292979851365,0.0024513539392501116,-0.008898104541003704,1.4079926013946533,0.257633239030838,9.485029220581055,-0.016522251069545746,0.5614523887634277,-0.9785726070404053,0.489308625459671,-0.014216574840247631,0.6747775673866272,-1.0257136821746826,0.20688757300376892,-0.19307751953601837,0.4437294900417328,0.4905185103416443,4.601171493530273,-0.16767604649066925,1.7574853897094727,-0.18223600089550018,1.671878457069397,0.00789372343569994,-9.908120409818366e-05,0.399124413728714,0.019977571442723274,0.00178921886254102,0.005889916326850653,-0.46948477625846863,-0.0524950809776783,1.0018573999404907,0.03561396896839142,0.2834133505821228,-0.00028707433375529945,0.3256760239601135,0.006562050431966782,-0.0011767215328291059,-9.979766845703125,0.21584351360797882,0.1474444568157196,0.015621986240148544,-0.2830642759799957,-0.0003390113706700504,0.13505491614341736,0.004463559947907925,-0.0011824227403849363,0.5916629433631897,-0.0703355222940445,0.1474444568157196,-0.035276878625154495,-0.33586421608924866,18.650808334350586,-0.1624574214220047,0.16891750693321228,0.03518142178654671,0.24966692924499512,0.09926200658082962,0.11331354826688766,-0.12962281703948975,-0.019594157114624977,0.0,0.0,-0.16296572983264923,0.16760438680648804,0.03394104167819023,0.2498052418231964,0.10033217072486877,0.11445370316505432,-0.12905754148960114,-0.018971670418977737
2,62,855,855.0,0.00496899065618276,0.39913052320480347,0.9954259991645813,0.008499003015458584,-0.0945366621017456,0.010845323093235493,0.18839289247989655,0.01486971601843834,0.9819811582565308,0.0010625225258991122,0.002679112832993269,-0.009222110733389854,1.43327796459198,0.26271018385887146,9.496734619140625,-0.016904907301068306,0.5623417496681213,-0.9775935411453247,0.49848705530166626,-0.014548358507454395,0.6782984137535095,-1.0260777473449707,0.2101927101612091,-0.18961064517498016,0.4454999268054962,0.4885594844818115,4.577743053436279,-0.1641135811805725,1.7634296417236328,-0.18193116784095764,1.6333527565002441,0.007932641543447971,-9.457000851398334e-05,0.3991309106349945,0.018980342894792557,0.0020245446357876062,0.005505163688212633,-0.48212769627571106,-0.05511033907532692,1.0180861949920654,0.036299772560596466,0.2834205627441406,-0.0002898561651818454,0.32368454337120056,0.006893056444823742,-0.0011390662984922528,-10.038702011108398,0.2255597561597824,0.14043642580509186,0.015881327912211418,-0.28305670619010925,-0.00034170527942478657,0.13222698867321014,0.0044260830618441105,-0.0011079482501372695,0.578100323677063,-0.06946397572755814,0.14043642580509186,-0.036028794944286346,-0.3373040556907654,18.73122215270996,-0.16296572983264923,0.16760438680648804,0.03394104167819023,0.2498052418231964,0.10033217072486877,0.11445370316505432,-0.12905754148960114,-0.018971670418977737,0.0,0.0,-0.16346003115177155,0.16636629402637482,0.03273449465632439,0.25009819865226746,0.10144944489002228,0.11558759957551956,-0.12835940718650818,-0.018255768343806267
2,63,855,855.0,0.004978784616851552,0.3991363048553467,0.9952467083930969,0.008690104819834232,-0.0963599681854248,0.011100317351520061,0.19199684262275696,0.015158363617956638,0.9812784790992737,0.0002584716712590307,0.0029112508054822683,-0.009507087990641594,1.4585413932800293,0.26786836981773376,9.50696086883545,-0.01728074438869953,0.5632346868515015,-0.9766185283660889,0.5076172351837158,-0.014873017556965351,0.6818305850028992,-1.026441216468811,0.2134210169315338,-0.1862555891275406,0.4473637044429779,0.4864726662635803,4.5528669357299805,-0.1605534851551056,1.7688353061676025,-0.18154923617839813,1.595018744468689,0.007969534024596214,-8.957590034697205e-05,0.39913666248321533,0.0179559625685215,0.002260656328871846,0.005142390262335539,-0.49471813440322876,-0.0576334148645401,1.0339957475662231,0.03698144480586052,0.2834281325340271,-0.0002924821455962956,0.32157039642333984,0.007191316224634647,-0.0010872931452468038,-10.093819618225098,0.23539012670516968,0.1320524513721466,0.016135074198246002,-0.2830493152141571,-0.0003441892331466079,0.12939465045928955,0.004414754454046488,-0.0010255762608721852,0.5618619918823242,-0.0684390738606453,0.1320524513721466,-0.03678321838378906,-0.33853790163993835,18.800195693969727,-0.16346003115177155,0.16636629402637482,0.03273449465632439,0.25009819865226746,0.10144944489002228,0.11558759957551956,-0.12835940718650818,-0.018255768343806267,0.0,0.0,-0.1639733761548996,0.16519899666309357,0.03155107796192169,0.2505090534687042,0.1026279404759407,0.1167181059718132,-0.12754946947097778,-0.017477281391620636
2,64,855,855.0,0.004989709347597868,0.3991413414478302,0.9950641989707947,0.008877766318619251,-0.0981808751821518,0.011357275769114494,0.19559423625469208,0.015437779948115349,0.9805634021759033,-0.0005666192737407982,0.003148159012198448,-0.00975548941642046,1.483904480934143,0.2731372117996216,9.516181945800781,-0.017649948596954346,0.564131498336792,-0.9756478071212769,0.5166963934898376,-0.015190540812909603,0.6853730082511902,-1.026803731918335,0.2165728062391281,-0.18297319114208221,0.44930949807167053,0.48429372906684875,4.5267252922058105,-0.1569800227880478,1.773708462715149,-0.181013286113739,1.556843638420105,0.008004352450370789,-8.409559814026579e-05,0.39914169907569885,0.016906093806028366,0.002498241141438484,0.0047995527274906635,-0.5072551369667053,-0.06006491929292679,1.049635648727417,0.03765878453850746,0.28343603014945984,-0.00029493667534552515,0.31935134530067444,0.007467162329703569,-0.0010262081632390618,-10.145612716674805,0.2453232705593109,0.12288746237754822,0.01638323813676834,-0.2830420136451721,-0.0003464598848950118,0.1265612244606018,0.004420049022883177,-0.0009400195558555424,0.5432254076004028,-0.06727109104394913,0.12288746237754822,-0.0375397764146328,-0.3395902216434479,18.859088897705078,-0.1639733761548996,0.16519899666309357,0.03155107796192169,0.2505090534687042,0.1026279404759407,0.1167181059718132,-0.12754946947097778,-0.017477281391620636,0.0,0.0,-0.1645362377166748,0.16408517956733704,0.030403301119804382,0.2510184645652771,0.10386010259389877,0.11784016340970993,-0.12668216228485107,-0.01663888990879059
2,65,855,855.0,0.005000819307112906,0.3991457223892212,0.9948784708976746,0.009062008000910282,-0.09999898076057434,0.011616067960858345,0.19918425381183624,0.015708016231656075,0.9798361659049988,-0.001412272802554071,0.0033902786672115326,-0.009968931786715984,1.5119259357452393,0.27936986088752747,9.55842399597168,-0.018014417961239815,0.5650334358215332,-0.9746844172477722,0.5257241725921631,-0.015499191358685493,0.6889258623123169,-1.0271676778793335,0.21964959800243378,-0.18142491579055786,0.45243024826049805,0.4793039858341217,4.501440525054932,-0.15176473557949066,1.7791354656219482,-0.18286828696727753,1.5199272632598877,0.008037046529352665,-7.812462717993185e-05,0.39914605021476746,0.015831997618079185,0.002737829927355051,0.00447522196918726,-0.5197420716285706,-0.06245734542608261,1.0650901794433594,0.038331612944602966,0.2834441661834717,-0.00029721230384893715,0.31704145669937134,0.0077248322777450085,-0.0009595982846803963,-10.194506645202637,0.25534942746162415,0.11339911073446274,0.01662582717835903,-0.2830348610877991,-0.00034852130920626223,0.12372796982526779,0.0044381869956851006,-0.0008548139594495296,0.5224657654762268,-0.06596961617469788,0.11339911073446274,-0.03829813748598099,-0.3404831290245056,18.909137725830078,-0.1645362377166748,0.16408517956733704,0.030403301119804382,0.2510184645652771,0.10386010259389877,0.11784016340970993,-0.12668216228485107,-0.01663888990879059,0.0,0.0,-0.16447795927524567,0.16348353028297424,0.02964581362903118,0.25304532051086426,0.1038278192281723,0.119328573346138,-0.12577243149280548,-0.01393809076398611
2,66,855,855.0,0.005015068733193681,0.3991493880748749,0.9946895837783813,0.009242893196642399,-0.10181431472301483,0.011876553297042847,0.20276686549186707,0.015969231724739075,0.9790968298912048,-0.002273750025779009,0.0036390044260770082,-0.010090770199894905,1.5314996242523193,0.28462034463882446,9.512552261352539,-0.018373707309365273,0.5659402012825012,-0.9737273454666138,0.5346994400024414,-0.01579972542822361,0.6924876570701599,-1.0275319814682007,0.22265370190143585,-0.17790991067886353,0.45425179600715637,0.47781994938850403,4.474267959594727,-0.1487569659948349,1.7827476263046265,-0.18151530623435974,1.4842381477355957,0.008067567832767963,-7.166477007558569e-05,0.39914974570274353,0.014732930809259415,0.0029776140581816435,0.004174979869276285,-0.5321548581123352,-0.06477278470993042,1.0799214839935303,0.03899985924363136,0.2834506332874298,-0.00029931252356618643,0.31467553973197937,0.007381192408502102,-0.0008917871746234596,-10.242449760437012,0.26547524333000183,0.10405920445919037,0.016862915828824043,-0.2830258905887604,-0.00035038572968915105,0.12091946601867676,0.005029637832194567,-0.000773184874560684,0.5006429553031921,-0.06458474695682526,0.10405920445919037,-0.03905830904841423,-0.341312050819397,18.95564842224121,-0.16447795927524567,0.16348353028297424,0.02964581362903118,0.25304532051086426,0.1038278192281723,0.119328573346138,-0.12577243149280548,-0.01393809076398611,0.0,0.0,-0.16636064648628235,0.16161729395389557,0.02820756658911705,0.25155097246170044,0.10697402060031891,0.11987011879682541,-0.12481934577226639,-0.01566818356513977
2,67,855,855.0,0.005029479114854858,0.3991524577140808,0.9944975972175598,0.00942041166126728,-0.10362671315670013,0.012138590216636658,0.20634177327156067,0.016221405938267708,0.978345513343811,-0.0031655600760132074,0.0038941483944654465,-0.010274682193994522,1.5603605508804321,0.2891976833343506,9.539463996887207,-0.018725980073213577,0.5668505430221558,-0.9727733135223389,0.5436171293258667,-0.016093963757157326,0.696056067943573,-1.02789306640625,0.22558288276195526,-0.17440123856067657,0.4559277296066284,0.47625088691711426,4.443881034851074,-0.14547505974769592,1.7857754230499268,-0.1796061396598816,1.4450125694274902,0.008095929399132729,-6.469679647125304e-05,0.3991527557373047,0.013629994355142117,0.003223726525902748,0.0038677456323057413,-0.5445981621742249,-0.06713610887527466,1.096135139465332,0.03966360539197922,0.28345832228660583,-0.00030122193857096136,0.31232690811157227,0.007776428945362568,-0.0008193408721126616,-10.286564826965332,0.27566227316856384,0.09437999129295349,0.01709490455687046,-0.28301793336868286,-0.000352044211467728,0.11824264377355576,0.004912778735160828,-0.0006907618371769786,0.47321128845214844,-0.06296875327825546,0.09437999129295349,-0.039819344878196716,-0.34184199571609497,18.985525131225586,-0.16636064648628235,0.16161729395389557,0.02820756658911705,0.25155097246170044,0.10697402060031891,0.11987011879682541,-0.12481934577226639,-0.01566818356513977,0.0,0.0,-0.16655798256397247,0.16105476021766663,0.026967542245984077,0.2531086802482605,0.10788340121507645,0.12122102826833725,-0.12362129986286163,-0.013945688493549824
2,68,855,855.0,0.005045039354309786,0.399154931306839,0.9943024516105652,0.009594446048140526,-0.1054358258843422,0.012402056716382504,0.20990821719169617,0.016464339569211006,0.9775824546813965,-0.004070182330906391,0.004153755493462086,-0.01038785744458437,1.5859389305114746,0.2950296998023987,9.540426254272461,-0.019071277230978012,0.5677645206451416,-0.9718227386474609,0.5524744391441345,-0.016381461173295975,0.6996302604675293,-1.0282502174377441,0.22843484580516815,-0.1709289699792862,0.45793309807777405,0.474359393119812,4.413835048675537,-0.1420212686061859,1.7885406017303467,-0.1776476949453354,1.4070061445236206,0.008121997117996216,-5.722190689994022e-05,0.3991551995277405,0.01248142495751381,0.0034718133974820375,0.0036003803834319115,-0.556913435459137,-0.06938285380601883,1.1107137203216553,0.040322139859199524,0.2834664285182953,-0.0003029732033610344,0.3097499907016754,0.00811681617051363,-0.0007533460739068687,-10.328235626220703,0.28592005372047424,0.08587393164634705,0.01732095517218113,-0.2830103039741516,-0.0003535434079822153,0.1153368130326271,0.004836382810026407,-0.000620658160187304,0.44845709204673767,-0.061326250433921814,0.08587393164634705,-0.04058156907558441,-0.34237825870513916,19.015825271606445,-0.16655798256397247,0.16105476021766663,0.026967542245984077,0.2531086802482605,0.10788340121507645,0.12122102826833725,-0.12362129986286163,-0.013945688493549824,0.0,0.0,-0.16760264337062836,0.1599685698747635,0.025948122143745422,0.2535582184791565,0.10952716320753098,0.1222744882106781,-0.1227363869547844,-0.013242186047136784
2,69,855,855.0,0.005061416837440508,0.3991568088531494,0.9941043257713318,0.009764966554939747,-0.10724159330129623,0.012666817754507065,0.2134660929441452,0.016697987914085388,0.9768077731132507,-0.004993875045329332,0.004420536570250988,-0.010481711477041245,1.612032413482666,0.30044710636138916,9.549529075622559,-0.019409747794270515,0.5686825513839722,-0.9708759784698486,0.5612706542015076,-0.016662003472447395,0.703209638595581,-1.028603434562683,0.2312106192111969,-0.16756916046142578,0.4599570333957672,0.47244420647621155,4.3828020095825195,-0.13852502405643463,1.790895700454712,-0.17552420496940613,1.3688039779663086,0.008145779371261597,-4.922777952742763e-05,0.3991571068763733,0.011320296674966812,0.003724559908732772,0.0033386133145540953,-0.5691955089569092,-0.07164732366800308,1.125559687614441,0.04097572714090347,0.28347495198249817,-0.00030455755768343806,0.30718404054641724,0.00841860007494688,-0.0006869255448691547,-10.368865966796875,0.2962474524974823,0.07764096558094025,0.01754152588546276,-0.28300294280052185,-0.00035488419234752655,0.11250271648168564,0.004795886110514402,-0.00055534957209602,0.4214842915534973,-0.05956873670220375,0.07764096558094025,-0.04134462773799896,-0.3428114056587219,19.04039192199707,-0.16760264337062836,0.1599685698747635,0.025948122143745422,0.2535582184791565,0.10952716320753098,0.1222744882106781,-0.1227363869547844,-0.013242186047136784,0.0,0.0,-0.1684245616197586,0.15906676650047302,0.02485538087785244,0.2543429136276245,0.11095926910638809,0.12344983220100403,-0.12169362604618073,-0.012215959839522839
2,70,855,855.0,0.005078677958378608,0.39915817975997925,0.9939031600952148,0.009931972250342369,-0.10904388129711151,0.01293275412172079,0.21701505780220032,0.016922377049922943,0.9760215878486633,-0.005935304798185825,0.004693879745900631,-0.010539514943957329,1.6380940675735474,0.30594807863235474,9.55335807800293,-0.019741466268897057,0.5696046352386475,-0.9699329733848572,0.5700041055679321,-0.01693558506667614,0.7067933082580566,-1.0289520025253296,0.23391009867191315,-0.16417892277240753,0.46204039454460144,0.47060298919677734,4.351083755493164,-0.13505713641643524,1.7928568124771118,-0.1730889528989792,1.3307157754898071,0.008167218416929245,-4.07104344049003e-05,0.39915844798088074,0.010135969147086143,0.00398022448644042,0.003093747654929757,-0.5814170241355896,-0.07389618456363678,1.1401541233062744,0.04162413626909256,0.28348374366760254,-0.00030599356978200376,0.30454903841018677,0.008689980022609234,-0.0006252884631976485,-10.407755851745605,0.30663466453552246,0.07010592520236969,0.017756491899490356,-0.28299573063850403,-0.00035608475445769727,0.10964931547641754,0.004780599381774664,-0.0004964246181771159,0.3935948610305786,-0.057712532579898834,0.07010592520236969,-0.04210836440324783,-0.3431597650051117,19.06028175354004,-0.1684245616197586,0.15906676650047302,0.02485538087785244,0.2543429136276245,0.11095926910638809,0.12344983220100403,-0.12169362604618073,-0.012215959839522839,0.0,0.0,-0.1694607436656952,0.158102348446846,0.023773303255438805,0.25494909286499023,0.11260499060153961,0.12456739693880081,-0.12067349255084991,-0.011407834477722645
2,71,855,855.0,0.005096593718233708,0.3991590440273285,0.9936990141868591,0.010095449164509773,-0.11084259301424026,0.013199745677411556,0.2205549031496048,0.017137503251433372,0.9752240180969238,-0.006894181948155165,0.004974203649908304,-0.010570904240012169,1.6647415161132812,0.3114928603172302,9.561848640441895,-0.020066559314727783,0.5705310702323914,-0.9689939022064209,0.5786734819412231,-0.017202086746692657,0.7103806138038635,-1.029295563697815,0.2365332990884781,-0.1609346568584442,0.4642629623413086,0.4685739576816559,4.318715572357178,-0.13145297765731812,1.7945436239242554,-0.1705874651670456,1.292525291442871,0.008186278864741325,-3.1661169487051666e-05,0.3991592824459076,0.008932181634008884,0.004239802248775959,0.002861491870135069,-0.5935843586921692,-0.0761200562119484,1.1546539068222046,0.04226730391383171,0.28349289298057556,-0.00030729029094800353,0.3018706142902374,0.008969004265964031,-0.0005674897111020982,-10.445136070251465,0.3170764744281769,0.06319071352481842,0.0179658904671669,-0.2829887866973877,-0.0003571592387743294,0.10680054128170013,0.0047546327114105225,-0.0004435786104295403,0.3644722104072571,-0.055752482265233994,0.06319071352481842,-0.04287257418036461,-0.3434210419654846,19.075345993041992,-0.1694607436656952,0.158102348446846,0.023773303255438805,0.25494909286499023,0.11260499060153961,0.12456739693880081,-0.12067349255084991,-0.011407834477722645,0.0,0.0,-0.1704375296831131,0.15724708139896393,0.022711722180247307,0.2557637691497803,0.11412214487791061,0.1257607638835907,-0.1195870190858841,-0.01036770734935999
2,72,855,855.0,0.0051152534921366745,0.39915943145751953,0.9934919476509094,0.010255387052893639,-0.11263763159513474,0.013467680662870407,0.22408542037010193,0.017343366518616676,0.9744151830673218,-0.007869136519730091,0.005261725280433893,-0.010567279532551765,1.6911799907684326,0.3171015679836273,9.565945625305176,-0.020385196432471275,0.571462094783783,-0.9680588841438293,0.5872775912284851,-0.017461365088820457,0.713970959186554,-1.0296339988708496,0.23908023536205292,-0.15771996974945068,0.4665946066379547,0.4665297269821167,4.285820960998535,-0.12783394753932953,1.795935869216919,-0.16787536442279816,1.2544437646865845,0.008202915079891682,-2.2073087166063488e-05,0.39915966987609863,0.0077069588005542755,0.004503009375184774,0.0026442226953804493,-0.6056866645812988,-0.0783228874206543,1.1688755750656128,0.042905114591121674,0.2835021913051605,-0.00030846113804727793,0.2991397976875305,0.009195024147629738,-0.0005144639872014523,-10.481255531311035,0.3275708854198456,0.05697453394532204,0.018169676885008812,-0.28298190236091614,-0.0003581238561309874,0.10393821448087692,0.004775486420840025,-0.00039714438025839627,0.3346710503101349,-0.05370483919978142,0.05697453394532204,-0.04363715276122093,-0.3436204195022583,19.086999893188477,-0.1704375296831131,0.15724708139896393,0.022711722180247307,0.2557637691497803,0.11412214487791061,0.1257607638835907,-0.1195870190858841,-0.01036770734935999,0.0,0.0,-0.17160747945308685,0.15632659196853638,0.021652771160006523,0.2564001679420471,0.11582444608211517,0.12692584097385406,-0.11850377917289734,-0.009517977945506573
2,73,855,855.0,0.005134563365181078,0.39915934205055237,0.993281900882721,0.010411776602268219,-0.11442894488573074,0.013736451044678688,0.22760647535324097,0.01753997802734375,0.9735952019691467,-0.008860218338668346,0.005556820891797543,-0.01053646020591259,1.7179433107376099,0.3226059377193451,9.570929527282715,-0.02069743163883686,0.5723978281021118,-0.9671279191970825,0.5958152413368225,-0.017713401466608047,0.7175638675689697,-1.0299668312072754,0.24155083298683167,-0.15453290939331055,0.46900996565818787,0.4644957482814789,4.252218246459961,-0.12421002238988876,1.7970446348190308,-0.16493012011051178,1.2161821126937866,0.008217092603445053,-1.193724438053323e-05,0.39915958046913147,0.006462876219302416,0.004770366009324789,0.0024390399921685457,-0.6177318096160889,-0.08053912967443466,1.182960033416748,0.043537501245737076,0.2835116684436798,-0.00030951600638218224,0.29637274146080017,0.009410279802978039,-0.00046560802729800344,-10.516178131103516,0.3381129205226898,0.05136919394135475,0.018367880955338478,-0.28297510743141174,-0.0003589911793824285,0.10107914358377457,0.004803203046321869,-0.00035631380160339177,0.3038982152938843,-0.05156220123171806,0.05136919394135475,-0.04440193995833397,-0.34375080466270447,19.09484100341797,-0.17160747945308685,0.15632659196853638,0.021652771160006523,0.2564001679420471,0.11582444608211517,0.12692584097385406,-0.11850377917289734,-0.009517977945506573,0.0,0.0,-0.17281077802181244,0.15543855726718903,0.020583046600222588,0.25706514716148376,0.11754325777292252,0.12812308967113495,-0.11737528443336487,-0.008636497892439365
2,74,855,855.0,0.005154495770829314,0.39915886521339417,0.9930689334869385,0.010564612224698067,-0.11621647328138351,0.01400595623999834,0.23111791908740997,0.01772734522819519,0.972764253616333,-0.009866480715572834,0.0058594876900315285,-0.010476370342075825,1.7448674440383911,0.3280877470970154,9.575020790100098,-0.02100330777466297,0.573338508605957,-0.9662010073661804,0.6042850017547607,-0.01795818842947483,0.7211587429046631,-1.0302934646606445,0.24394474923610687,-0.15136025846004486,0.47153136134147644,0.46246734261512756,4.21796178817749,-0.12058673053979874,1.7979029417037964,-0.16175010800361633,1.1777560710906982,0.008228768594563007,-1.2456099511837238e-06,0.3991590738296509,0.0051982891745865345,0.005041788797825575,0.002247495111078024,-0.6297124028205872,-0.0827566534280777,1.1968013048171997,0.04416435584425926,0.28352129459381104,-0.00031046720687299967,0.29355770349502563,0.009616621769964695,-0.0004213694192003459,-10.549901962280273,0.3486981987953186,0.04639904573559761,0.01856045611202717,-0.2829684019088745,-0.000359774858225137,0.09820504486560822,0.00483528571203351,-0.0003210291324649006,0.2725144624710083,-0.04933292418718338,0.04639904573559761,-0.04516682028770447,-0.3438234329223633,19.099502563476562,-0.17281077802181244,0.15543855726718903,0.020583046600222588,0.25706514716148376,0.11754325777292252,0.12812308967113495,-0.11737528443336487,-0.008636497892439365,0.0,0.0,-0.17411239445209503,0.154546320438385,0.01952042616903782,0.25768229365348816,0.11932791024446487,0.12932546436786652,-0.11624296754598618,-0.0077997054904699326
2,75,855,855.0,0.005175007541619191,0.39915797114372253,0.9928531646728516,0.01071388553828001,-0.11800018697977066,0.014276099391281605,0.23461966216564178,0.017905479297041893,0.9719223380088806,-0.010887300595641136,0.00616988493129611,-0.010388483293354511,1.771978497505188,0.3335520029067993,9.579084396362305,-0.02130286768078804,0.5742843151092529,-0.9652782082557678,0.6126855611801147,-0.018195729702711105,0.7247551083564758,-1.0306135416030884,0.2462615817785263,-0.14821624755859375,0.47417017817497253,0.46042734384536743,4.183037757873535,-0.11696309596300125,1.798545241355896,-0.15836066007614136,1.139098048210144,0.008237903006374836,1.0010532605519984e-05,0.39915814995765686,0.003913755528628826,0.005317509174346924,0.0020687791984528303,-0.6416240334510803,-0.08495622128248215,1.2103662490844727,0.04478558897972107,0.2835310697555542,-0.0003113249549642205,0.29069826006889343,0.009817308746278286,-0.0003813841613009572,-10.582505226135254,0.35932308435440063,0.042009662836790085,0.018747376278042793,-0.28296178579330444,-0.00036048670881427824,0.09531713277101517,0.004868571180850267,-0.0002907834423240274,0.24055621027946472,-0.04701860994100571,0.042009662836790085,-0.045931681990623474,-0.3438419997692108,19.101181030273438,-0.17411239445209503,0.154546320438385,0.01952042616903782,0.25768229365348816,0.11932791024446487,0.12932546436786652,-0.11624296754598618,-0.0077997054904699326,0.0,0.0,-0.17547579109668732,0.15366169810295105,0.01845865324139595,0.25827422738075256,0.12115892767906189,0.13055887818336487,-0.1150927022099495,-0.006973183248192072
