frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_delta_com_feet_velocity,cost_orientation
379,0.985644789697046,0.4802492776072043,0.9999999932273862,-4.076224193599969e-05,-0.0007068859611203058,-0.00033365382014782265,-0.001061951625160873,-4.997638143322547e-07,-4.1301196226505405e-05,-0.9598272681875551,-0.015835595196572783,-0.04344053038761584
380,0.9869054807305769,0.4802964481531724,0.9999999960012903,-4.00280820950467e-05,-0.0007249531857167224,-0.0003345935589398872,-0.001074157189577818,-4.2803029032256745e-07,-4.102592088586784e-05,-0.9600993300904466,-0.015896677860083683,-0.04276664024148016
381,0.9881003335194097,0.48035904129297713,0.9999999979567943,-3.9297864209636504e-05,-0.0007428003373659579,-0.00033549790960552434,-0.0010843387572094798,-3.83580413654272e-07,-4.0726565402247796e-05,-0.9603708983421602,-0.01595558907130762,-0.04208882773795786
382,0.9892295751945769,0.4804369510014718,0.9999999992134415,-3.8569560426158926e-05,-0.0007601486235150366,-0.0003363654035812476,-0.001095457817427814,-4.0717691263125744e-07,-4.040182454858166e-05,-0.9606419206718009,-0.016011891093281307,-0.04140778384794554
383,0.9902944853455303,0.4805263884549949,0.9999999998657858,-3.784158045055081e-05,-0.0007770787630636652,-0.00033717887024777563,-0.0011066055158153176,-3.8018436043785186e-07,-4.0066594471520335e-05,-0.9609122985469839,-0.016065802610876808,-0.04072413061279441
384,0.9912955601295071,0.48063061517073136,0.9999999999819095,-3.711017971952642e-05,-0.0007936864580257721,-0.00033800462622478165,-0.0011178682325407863,-3.472659386716259e-07,-3.969772767976093e-05,-0.9611821425967545,-0.016116272762071376,-0.04003849620854058
385,0.9922353081725033,0.4807353626594731,0.9999999996103711,-3.6378427670327154e-05,-0.0008098321623823383,-0.0003386888487705041,-0.0011288473615422845,-3.256444358612498e-07,-3.933261632279901e-05,-0.9614509028474162,-0.016164748950008204,-0.03935137885506395
386,0.9931115932455149,0.48086594003493927,0.9999999987778648,-3.563131386216402e-05,-0.0008257616574775123,-0.00033928406591235237,-0.0011404934339225292,-2.788974313716608e-07,-3.8978334845130144e-05,-0.9617187217430548,-0.01621111989789062,-0.038663352827546627
387,0.9939263063912661,0.4810198210160833,0.9999999975606484,-3.488019601044309e-05,-0.0008416068031447125,-0.0003398366752735833,-0.0011502910638228059,-2.2323003179280931e-07,-3.860600082063996e-05,-0.9619852815463912,-0.016256414934380837,-0.03797488555055466
388,0.9946808417528323,0.48119270499253053,0.9999999960497092,-3.413381814684927e-05,-0.0008570907545533727,-0.00034035925661508876,-0.0011596878757700324,-2.1637048064349074e-07,-3.822216249775915e-05,-0.9622505283362955,-0.01630095150872916,-0.03728652156328797
389,0.9953763888878662,0.4813816472249631,0.9999999943318472,-3.339510877472588e-05,-0.000872145710995379,-0.0003409509021532738,-0.001169091323390603,-2.2091315088346164e-07,-3.781203960883142e-05,-0.9625146555682751,-0.016343940498039992,-0.03659884275073448
390,0.9960152519460059,0.48156766756389036,0.9999999924441731,-3.266901834769125e-05,-0.0008865894954637264,-0.0003415334095985911,-0.0011783376103267074,-2.2156076795454283e-07,-3.736307547736031e-05,-0.9627775085742414,-0.01638502592344847,-0.03591235809178274
391,0.9965977657011992,0.4817550757632338,0.9999999903130483,-3.1942349934973536e-05,-0.0009005040535923909,-0.0003420483920035618,-0.001188740599900484,-2.143719370906183e-07,-3.6940958078106815e-05,-0.9630393048382022,-0.016423881913925343,-0.03522759079270699
392,0.9971245849247118,0.4819538028185988,0.9999999879640838,-3.120818897096012e-05,-0.0009142190296600508,-0.00034251330398769956,-0.0011986857280135155,-1.7135680252522434e-07,-3.651414367659069e-05,-0.9632997629150222,-0.016461122020185105,-0.03454492228584909
393,0.9975968929004677,0.4821639176399448,0.9999999854457168,-3.047038126618876e-05,-0.0009277465457253091,-0.0003429393528578738,-0.0012076724087819457,-1.3785471253413561e-07,-3.607836052601658e-05,-0.9635588143337641,-0.016496965350983103,-0.03386477267602729
394,0.9980157798403433,0.4823846006266211,0.9999999828014071,-2.9731892930792126e-05,-0.0009409635388785433,-0.00034333273724845316,-0.0012163602514192462,-1.287040163333586e-07,-3.564136637333015e-05,-0.9638164083824141,-0.01653144436390317,-0.03318758534851026
395,0.9983824328557765,0.48261473429716556,0.9999999800686143,-2.899533078712431e-05,-0.0009538034001787948,-0.0003436988763271205,-0.0012245049001649022,-1.1151578860335576e-07,-3.519587171521223e-05,-0.9640724931277233,-0.016564668632734408,-0.03251379719731923
396,0.9986980164271595,0.482853623395663,0.99999997727933,-2.8261301517142016e-05,-0.0009662840098083591,-0.00034404055089514384,-0.0012323549017310143,-1.0711168130228543e-07,-3.474458411580522e-05,-0.9643270458118748,-0.01659671215423428,-0.03184383059736122
397,0.9989636995742441,0.48310064183453655,0.9999999744608842,-2.7530904099392115e-05,-0.0009783815236483388,-0.00034436122696082975,-0.0012398614780977368,-9.67320872291566e-08,-3.4288814904661194e-05,-0.9645800400466309,-0.01662766977617711,-0.03117809242254236
398,0.999180648643508,0.4833552942214928,0.999999971636674,-2.680445977218549e-05,-0.000990122549294281,-0.00034467197388401586,-0.0012471131049096584,-8.874783929968544e-08,-3.382874564799928e-05,-0.964831460623075,-0.01665757273220738,-0.03051697482673962
399,0.9993499808598834,0.48361545256725985,0.9999999688227279,-2.6082787972246638e-05,-0.0010014786539237913,-0.0003449697265521662,-0.0012540495954453945,-8.08845825872595e-08,-3.335759048238368e-05,-0.9650812987878873,-0.016686209034782722,-0.02986086457122596
400,0.9994728125820778,0.4838799206068687,0.999999965991548,-2.536529646657866e-05,-0.0010124425987241194,-0.0003452311191334949,-0.001260757097043097,-7.36225302944149e-08,-3.289538636683921e-05,-0.965329543500457,-0.016713774085221185,-0.0292101316262616
401,0.9995504482613613,0.4841528645948448,0.9999999631768233,-2.4650438813050257e-05,-0.0010230884243480377,-0.0003454689797972829,-0.0012672442244365811,-6.688212295102858e-08,-3.243152889600099e-05,-0.9655761168920955,-0.01674048439013866,-0.028565117704107128
402,0.999584024440998,0.4844330683399386,0.999999960423032,-2.3940637736043022e-05,-0.0010334231965988844,-0.00034569150616415835,-0.0012730634771287441,-5.817522819029364e-08,-3.196569534633185e-05,-0.9658209975774108,-0.016766485294275994,-0.027926165230661548
403,0.9995746698914941,0.484719574948738,0.9999999577577446,-2.323736465264227e-05,-0.001043393733871241,-0.0003459031399798874,-0.0012786302249878645,-5.421428284080321e-08,-3.14984802972306e-05,-0.9660641729091011,-0.016791831393183028,-0.027293614145968828
404,0.9995235181537693,0.4850111964005803,0.9999999551974089,-2.254141582545053e-05,-0.0010529870312956026,-0.0003461066678393164,-0.001283929799683392,-5.1786653187946285e-08,-3.103064198680825e-05,-0.9663056334437583,-0.01681657761225527,-0.026667792224852688
405,0.9994316945069617,0.4853071035366188,0.9999999527514251,-2.185315125335941e-05,-0.0010622124977442107,-0.00034630379852458284,-0.0012890081852674484,-4.933201580570312e-08,-3.056287762465424e-05,-0.9665453712354121,-0.016840774834652683,-0.026049012278543237
406,0.9993003109474353,0.4856065259902732,0.9999999504248899,-2.117279697491399e-05,-0.0010710800372097516,-0.00034649607363390427,-0.0012938639847561717,-4.714927470672592e-08,-3.0095892310976697e-05,-0.9667833789076117,-0.016864480663906556,-0.02543757364872195
407,0.9991304775578854,0.4859087666364779,0.9999999482203863,-2.0500455167146826e-05,-0.0010795999354686438,-0.00034668454099251266,-0.0012985020875930786,-4.504550688011477e-08,-2.9630316313335726e-05,-0.9670196490727421,-0.016887741390028427,-0.02483376321918192
408,0.9989232918524644,0.48621315362859735,0.9999999461391254,-1.9836237163015254e-05,-0.0010877815922247858,-0.0003468703020708499,-0.0013029108522459865,-4.3331755961162344e-08,-2.9167957046497723e-05,-0.9672541727121171,-0.016910604398513475,-0.0242378565390513
409,0.9986798462821791,0.4865191043681772,0.999999944181525,-1.9180335569322532e-05,-0.001095630256673201,-0.00034705430725912414,-0.0013070469722151756,-4.16981471573763e-08,-2.8707909597228784e-05,-0.9674869391842666,-0.01693311592616343,-0.023650117866369558
410,0.998401216028474,0.4868260654866332,0.9999999423476365,-1.8532808394551357e-05,-0.0011031592295189338,-0.0003472370228532374,-0.0013109436258673668,-4.0939781342785864e-08,-2.8249907283105327e-05,-0.967717942982671,-0.0169553086044954,-0.023070800665966548
411,0.9980884605244115,0.4871335343652328,0.9999999406372542,-1.789382009528482e-05,-0.0011103759529873653,-0.00034741938703360765,-0.0013146058190613985,-4.0558145286695435e-08,-2.7794341249892393e-05,-0.9679471804332618,-0.01697722752243451,-0.022500147414049338
412,0.9977426317909215,0.48744105481501815,0.9999999390499715,-1.7263482953338055e-05,-0.0011172934517845927,-0.00034760199042653333,-0.0013180956011638045,-4.0285684121954546e-08,-2.7341593434836015e-05,-0.9681746479338642,-0.01699890719038034,-0.02193838987845821
413,0.997364763425005,0.48774816452375547,0.9999999375852148,-1.6642001791100357e-05,-0.0011239190455284503,-0.00034778555169925494,-0.0013214137870818377,-3.990291830291426e-08,-2.6892049853591056e-05,-0.9684003419565711,-0.017020382857599377,-0.02138575113768853
414,0.9969558806183813,0.48805439567626197,0.9999999362421267,-1.602958433618127e-05,-0.0011302557641928784,-0.00034797054227955364,-0.001324554206803441,-3.981269003361376e-08,-2.6445991190695488e-05,-0.9686242590860235,-0.017041678213406717,-0.020842445728841346
415,0.9965169866285698,0.4883593406179459,0.999999935019541,-1.5426448573510613e-05,-0.0011363094460322982,-0.00034815747554096276,-0.0013275061501190066,-4.0304076520669696e-08,-2.6003611721883422e-05,-0.968846396552649,-0.01706281949987171,-0.020308679504247827
416,0.9960490632152363,0.48866266202575587,0.9999999339159212,-1.4832815993536561e-05,-0.0011420858423923897,-0.0003483469652746568,-0.001330315019004047,-4.0220761832188145e-08,-2.556517494353503e-05,-0.9690667521648586,-0.01708383530893105,-0.01978464978713606
417,0.9955530873634858,0.4889639353388487,0.999999932929394,-1.4248878760759087e-05,-0.001147591242485685,-0.0003485395806679908,-0.001332957879640162,-4.077325499451945e-08,-2.513083890274032e-05,-0.9692853240581769,-0.017104752912870773,-0.01927054538836976
418,0.9950300149075384,0.4892628329418452,0.9999999320577937,-1.3674831432013832e-05,-0.0011528317458708959,-0.0003486168658285145,-0.0013354552211239934,-4.141301346294313e-08,-2.4700768868856668e-05,-0.9695021110084586,-0.017125600323233757,-0.018766546977561804
419,0.9944838609970926,0.48957192857209203,0.9999999312986804,-1.310926717920096e-05,-0.0011580286377419141,-0.000347467821186565,-0.001338218804448843,-5.098510413859003e-08,-2.4511658827035993e-05,-0.9697153375406867,-0.017154768724602573,-0.018272443654008298
420,0.9939492062471221,0.49003144401690957,0.9999999329523109,-1.2542798496871422e-05,-0.001165628935165782,-0.0003455454060020593,-0.0013446635566651821,-4.763726622059039e-07,-2.4530073577164578e-05,-0.9699244479627226,-0.017193357072958878,-0.017788029575395655
421,0.9934209765930321,0.49061343223017956,0.9999999409644198,-1.2075717775129762e-05,-0.0011758494692624712,-0.0003429439695698163,-0.0013415535213425756,-2.724843625401263e-06,-2.4477628210184535e-05,-0.9701281156914174,-0.017256703661156312,-0.01731286122208972
422,0.9929225674139824,0.49132603879647296,0.9999999557627416,-1.1831022993098381e-05,-0.0011849210692785417,-0.0003406419641195531,-0.0013490275014191866,-8.873929800756741e-06,-1.7215275783155532e-05,-0.9702686720076982,-0.017241433836841156,-0.01684220213851371
423,0.992450481514475,0.4922470783596526,0.9999999811064716,-1.1964896056448368e-05,-0.0011914826736758972,-0.00034223145869445717,-0.0013623135164380074,-2.3207967387861572e-05,-2.894815572835783e-05,-0.9704520538157966,-0.017570554854960747,-0.01638364762310527
424,0.9918040650186077,0.4931547034195273,0.9999999969776906,-1.2418273663927249e-05,-0.001197541016397662,-0.0003436660609904393,-0.0013892326969653368,-3.25114669976756e-05,-2.6012800250697815e-05,-0.9706331063221273,-0.017703606359623852,-0.01593323723395443
425,0.9911671847250496,0.4936395703714863,0.9999999993281582,-1.2895681151679737e-05,-0.0011973054447109235,-0.0003416279093605841,-0.0015118119772523642,-2.2068079488235526e-05,-5.839021936185362e-05,-0.9707747514806538,-0.01801452316041112,-0.01548681910765715
426,0.9906508304561764,0.493970903522634,0.9999999820358467,-1.3582332114434313e-05,-0.001204579454684302,-0.0003468721692216516,-0.0015551424585282803,-1.6456229786854237e-05,-2.9163404304195698e-05,-0.9709406019313178,-0.018147786519369394,-0.015047860958987977
427,0.9898968310058067,0.49453664892980115,0.9999999376774568,-1.469237248932423e-05,-0.0012162162875433635,-0.0003514000797104506,-0.0016012993874028325,-3.7069752579554915e-05,-2.6154722947260207e-05,-0.971114915949746,-0.018403732686454143,-0.014614663636281116
428,0.9891699587879842,0.4945854131534496,0.9999998723540263,-1.577432104038988e-05,-0.0012180137870965724,-0.0003555789609444194,-0.0017654735129326582,-3.342997297295369e-05,-2.501926268720045e-05,-0.9712946492299669,-0.018677376388918327,-0.014186786602762725
429,0.9884265551635528,0.49426395410703966,0.9999997820137259,-1.6940757112261537e-05,-0.0012282494900516627,-0.0003563685065730058,-0.0018376215593889356,-1.1456741049187258e-05,-1.7010753834026686e-05,-0.9714378008796951,-0.019055418170442914,-0.013759887629159083
430,0.9877896615992563,0.4937633779166657,0.9999996400404617,-1.833654341901831e-05,-0.0012453292191499509,-0.00036228048785641795,-0.0018563191406428814,-5.805883574794279e-06,-3.4165239406407685e-05,-0.9716347367150381,-0.0193423534263701,-0.013340987451710539
431,0.9870506985967397,0.4935506514739019,0.9999994366407091,-2.031935836072454e-05,-0.001259180395358435,-0.00037263101226636165,-0.001902134856209159,-2.8203103283885866e-05,-2.8717932565495465e-05,-0.9717567448219303,-0.01978691354765532,-0.012920822339489053
432,0.9862071889655576,0.49321614839900035,0.9999991932394284,-2.262779407875294e-05,-0.0012617326525368303,-0.0003798648523513493,-0.0020356266759335995,-2.925046101154294e-05,-2.643818896736102e-05,-0.9719292221204432,-0.02025282709971248,-0.012510222283183296
433,0.9854402049185882,0.49203545241332053,0.9999989187840509,-2.5019160414065815e-05,-0.0012633975150909919,-0.0003856007308954531,-0.002063059713691473,-1.215748670801986e-05,-2.6256128614079697e-05,-0.9720989203367479,-0.02091480292266342,-0.012105179132350007
434,0.9847403305622667,0.48983378866254296,0.9999985365168523,-2.7489740095106125e-05,-0.001279928654980835,-0.00040115377385277994,-0.002089190762490034,-1.4841574738966301e-05,-2.3889685391176954e-05,-0.972277716885416,-0.021235997794974867,-0.01170855968796821
435,0.9838568171266237,0.4886746327742834,0.9999980962998175,-3.1203618522752905e-05,-0.0012667304329179497,-0.0004121092856606682,-0.0020266990177333355,-1.6905843949643895e-05,-1.7535206612859224e-05,-0.9724281833552593,-0.02215245511131151,-0.011319286500402844
436,0.9831348833862383,0.4860858559831749,0.9999976012788653,-3.487886032054576e-05,-0.0012524682887873888,-0.00042344358038604556,-0.0019653444178402424,-5.434452759800479e-05,-1.816038970997515e-05,-0.9725924098030716,-0.022819209621950755,-0.010942517896061444
437,0.9824982504243293,0.4829020845479863,0.9999969615639307,-3.9188605207591485e-05,-0.0012333173122969978,-0.0004463902707010569,-0.001785081229172647,-1.9477058231132105e-05,-2.8080370041614387e-05,-0.9727680058319352,-0.023161417943156817,-0.010579579256377997
438,0.9816668478736964,0.4805476642718339,0.9999962522124719,-4.441277668708722e-05,-0.00120497577787388,-0.0004601882406955514,-0.0017561281565576792,-1.1715245818777476e-05,-5.445597950137159e-05,-0.9729138675057224,-0.02304386960691579,-0.010229465363119005
439,0.9811718351865413,0.47546632021219887,0.9999954068128061,-4.9689088041015896e-05,-0.0011742091299561976,-0.0004869228364793181,-0.0016438541933894157,-8.389804133912548e-05,-2.8087097876000504e-05,-0.9730846536929136,-0.02476876233456927,-0.009896898695602034
440,0.9804875635916881,0.47173248681318436,0.9999944563788431,-5.628563022147499e-05,-0.0011397615679790097,-0.000511218573528381,-0.0015400703996419907,-3.077134897466749e-05,-1.6706975586628717e-05,-0.9732198791435596,-0.026290520960836075,-0.009580227970578014
441,0.9800488950850748,0.4659105954753319,0.9999933113093382,-6.328884560280999e-05,-0.001101303106517355,-0.0005424437873861989,-0.00151081383228302,-6.638086051680148e-05,-2.2698447922600634e-05,-0.9733882759278084,-0.027307331852937346,-0.009284411021987302
442,0.9796419233739346,0.45880740086653493,0.9999919403549463,-7.098875162702691e-05,-0.0010731786520864306,-0.0005785902189461344,-0.0015616981545463204,-3.153377110720612e-05,-0.00011760884336658995,-0.9735015871251314,-0.026123298974236667,-0.00900406421671944
443,0.979413546852857,0.454193898335148,0.9999903147735636,-8.102625589867109e-05,-0.0010282879250434786,-0.0006072503787546877,-0.0013994743349030614,-9.329415479442105e-05,-3.272977853659012e-05,-0.9736586233439124,-0.02899235512897845,-0.008746869099570292
444,0.9784115011287383,0.45360834696597263,0.99998857537875,-9.32450169420537e-05,-0.0009685839406258391,-0.0005495120142988906,-0.0015874753007665277,-5.8801153500098735e-05,-2.7224982762550845e-05,-0.9738568665829646,-0.02740212131381221,-0.008491551397271717
445,0.9752063534270167,0.4565590378630169,0.999988195485201,-0.00011132458566666483,-0.0008180182632724643,-0.0005261332645031781,-0.002023173961788416,-0.00026034435722976923,-2.2737049390650135e-05,-0.9740933609169602,-0.02665290084668429,-0.008229909093050429
446,0.9721082058893111,0.45490928016128795,0.9999894237210278,-0.0001191353648706088,-0.0007303285952790706,-0.000520678381545317,-0.002358400961384177,-0.00047508941497653723,-2.032276390635291e-05,-0.974358323483542,-0.02609996288822521,-0.00796122884466717
447,0.9690747182777282,0.4503047357959414,0.9999915414833692,-0.00011824446629368478,-0.0007170653550650609,-0.0005229604016080434,-0.0029124566353857517,-0.00023771802079863846,-1.8921447535737002e-05,-0.9746438427360262,-0.025676252928762546,-0.007686533601645918
448,0.9661868507931939,0.4444257472611397,0.9999939322582685,-0.00011139553318535288,-0.0007281508585703911,-0.0005273661816704217,-0.0033965930342674255,-0.00012186263484181836,-1.804336066473664e-05,-0.9749432013613646,-0.025308710714282975,-0.007408754958637326
449,0.9634390624626261,0.4383949204876617,0.9999961558321859,-0.00010057076456710355,-0.00075614476838654,-0.0005315985430719596,-0.0035894738975912333,-0.00010342937457608059,-1.741034163654911e-05,-0.9752515730242242,-0.024991447036177426,-0.0071295937980075524
450,0.9608301845481365,0.4329431698602726,0.9999979449206483,-8.737501342746675e-05,-0.0008099422726849126,-0.0005347846140971632,-0.0035610864870250225,-0.00011835942132165655,-1.687119728005062e-05,-0.9755655181551033,-0.02473014887654045,-0.0068496235006309655
451,0.9583779572977862,0.42847510609236256,0.9999991777831048,-7.326723158621624e-05,-0.0008889241495682095,-0.0005365911663410104,-0.003421578323468566,-0.00010369159281253815,-1.6347971761942803e-05,-0.9758825238811843,-0.024517290645763558,-0.00657030384851082
452,0.9561029052414332,0.42517236445269374,0.999999841407415,-5.945025511534201e-05,-0.0009842271741838868,-0.0005369568537424387,-0.0032396987080574036,-8.120657730614766e-05,-1.5797188827366457e-05,-0.9762007016518599,-0.024338487647723134,-0.006294526010078643
453,0.9540152432524682,0.42309211540943237,0.9999999936607593,-4.674539217640625e-05,-0.0010861789774974644,-0.000535966647796046,-0.003056731540709734,-5.905109355808236e-05,-1.5194864806089373e-05,-0.9765186301528823,-0.024180098486933466,-0.006025993786923917
454,0.9521122954885195,0.422209177014359,0.9999997308706979,-3.561361668288371e-05,-0.0011874977755505713,-0.0005337838321440723,-0.0028876354917883873,-4.01525066990871e-05,-1.4532133618905737e-05,-0.976835246011482,-0.024032069206882202,-0.005768526050251072
455,0.9503829623269162,0.42245340964207273,0.9999991635850728,-2.6240960208222934e-05,-0.0012831439589494887,-0.0005306082900490104,-0.00273571047000587,-2.6409643396618776e-05,-1.3809095726382417e-05,-0.9771497616586228,-0.023887878014382094,-0.005525634351684249
456,0.9488121232631243,0.42371567535032323,0.9999984002669448,-1.862438425895198e-05,-0.0013699188544426819,-0.0005266493948940958,-0.002601063344627619,-1.732226701278705e-05,-1.3033167335521892e-05,-0.9774615977337954,-0.02374380416020521,-0.005300313639579171
457,0.9473832934390265,0.4258614225708304,0.9999975375195618,-1.2642750531166482e-05,-0.001446139071275677,-0.0005221055121965759,-0.002482753014191985,-1.1436403838160913e-05,-1.2216033139180954e-05,-0.9777703283663627,-0.02359808243168184,-0.005094969573725675
458,0.9460801710972603,0.4287500844484442,0.999996655197747,-8.111027686064274e-06,-0.0015112140817109935,-0.0005171531550912416,-0.002379212062805891,-7.638645001861732e-06,-1.1371465306267961e-05,-0.9780756413989773,-0.02345024645399837,-0.004911428355218722
459,0.9448876452937977,0.4322395817164342,0.9999958149114379,-4.817852831396327e-06,-0.0015653106098641937,-0.0005119412005948063,-0.002288572955876589,-5.1872216317860875e-06,-1.0513783967987024e-05,-0.9783773066410234,-0.023300555793970158,-0.004750988256903389
460,0.9437922960598475,0.4361915183230628,0.9999950606980093,-2.5503015699417135e-06,-0.0016090316522324902,-0.0005065901657590595,-0.0022089113481342793,-3.6069723137188703e-06,-9.656736547098232e-06,-0.9786751518126421,-0.023149616879561453,-0.004614490401089994
461,0.9427824635977085,0.4404751355477801,0.9999944209410839,-1.1087084656776678e-06,-0.0016432027293792194,-0.0005011944778835213,-0.002138549229130149,-2.5867925614875276e-06,-8.812743491148016e-06,-0.9789690447843027,-0.02299816220600462,-0.0045023934909565475
462,0.9418482505866409,0.44497007342139233,0.9999939108873878,-3.145662252489029e-07,-0.001668730474187534,-0.0004958255122900051,-0.00207605236209929,-1.9229858025937574e-06,-7.992449016402231e-06,-0.9792588804383394,-0.0228469118262817,-0.004414844722032605
463,0.9409813293401713,0.44956831080435644,0.9999935353228049,-1.3920258996846167e-08,-0.001686524071510354,-0.0004905355038233564,-0.0020202230662107468,-1.4830761756456923e-06,-7.204526111681151e-06,-0.9795445715638942,-0.022696512280155477,-0.004351742991722433
464,0.9401747405120234,0.45417525541038034,0.9999932911323833,-7.773583750147604e-08,-0.001697448857623964,-0.0004853610803767534,-0.0019701772835105658,-1.1780596196331317e-06,-6.45565851082055e-06,-0.9798260429345499,-0.02254750470510569,-0.0043127933224441735
465,0.9394226398092018,0.4587102657545504,0.9999931695898332,-4.005351789343775e-07,-0.0017023138115358964,-0.00048032661930088656,-0.0019251772901043296,-9.562730838297284e-07,-5.750677484092134e-06,-0.9801032273121412,-0.022400323618104914,-0.004297552535629262
466,0.9387201530478041,0.4631065413090128,0.9999931583026643,-8.980703954770536e-07,-0.0017018659688883692,-0.0004754472761210912,-0.001884590950794518,-7.86579732903192e-07,-5.092765260241858e-06,-0.9803760628194402,-0.022255312399895297,-0.004305466835990249
467,0.9380631902577156,0.4673106827812245,0.9999932427961169,-1.5045871169042587e-06,-0.0016967908497976672,-0.00047073085379332785,-0.0018479760037735105,-6.493802970908291e-07,-4.483645495441081e-06,-0.9806444917362676,-0.022112717946820983,-0.004335902598053692
468,0.9374482435910132,0.4712817177077086,0.9999934077486409,-2.169987464596619e-06,-0.0016877181147661909,-0.0004661800818357653,-0.0018149042734876275,-5.359593160392251e-07,-3.92382326141848e-06,-0.9809084599907343,-0.0219727205241513,-0.004388171420591934
469,0.9368723294502226,0.4749901427528654,0.9999936379149648,-2.8571385800102515e-06,-0.0016752217642177904,-0.0004617936948801567,-0.0017850311705842614,-4.407323217492376e-07,-3.4128231784865304e-06,-0.9811679169518215,-0.021835438921371703,-0.004461550242477852
470,0.936332799424605,0.47841647985045105,0.9999939187816678,-3.5394209751770226e-06,-0.0016598269184164617,-0.00045756270025643244,-0.0017580225830897689,-3.6095755717724387e-07,-2.950216328476417e-06,-0.9814228285237823,-0.021700884896279127,-0.004555304714218104
471,0.9358255746663097,0.4815465908695553,0.9999942370296593,-4.198690326545888e-06,-0.0016420324755823913,-0.00045347137684437027,-0.0017336215823888779,-2.941384309451678e-07,-2.535360843203565e-06,-0.981673177579048,-0.02156900646151902,-0.004668705879992721
472,0.9353474295228208,0.4843731626684095,0.9999945808726606,-4.823361312547496e-06,-0.0016223064776762898,-0.00044950534578619276,-0.0017115712398663163,-2.4006320131775283e-07,-2.16624615794891e-06,-0.9819189478208932,-0.021439783091522897,-0.004801035366348082
473,0.9348986484065387,0.48690015661168967,0.9999949401845403,-5.406421778342389e-06,-0.0016010389675317675,-0.0004456571589534465,-0.001691567013040185,-1.983887898404646e-07,-1.839743015310926e-06,-0.9821601034658505,-0.021313212136806148,-0.004951580378079909
474,0.934478918789269,0.4891400921640404,0.9999953063975977,-5.944129267478018e-06,-0.0015785489908144072,-0.0004419233654779668,-0.0016733480151742697,-1.649931107294833e-07,-1.5522533233988608e-06,-0.9823965993027667,-0.021189276334431958,-0.005119636897003653
475,0.93408724054881,0.4911094883745649,0.9999956723439306,-6.435235780149096e-06,-0.0015551086803185354,-0.00043830244248272364,-0.0016567285638302565,-1.3741428972480207e-07,-1.3001460608517478e-06,-0.9826283943167996,-0.02106794614439601,-0.00530451543575239
476,0.9337222289941455,0.4928263400961082,0.9999960321234475,-6.880437423038802e-06,-0.001530955971372937,-0.0004347938571352692,-0.0016415731515735388,-1.1474776329123415e-07,-1.0799457974129671e-06,-0.9828554565731594,-0.020949193179287548,-0.00550554492040519
477,0.9333823839877695,0.4943089489786301,0.9999963809891573,-7.281921393057216e-06,-0.0015063005284100652,-0.0004313980895290647,-0.0016277384711429477,-9.661576427788532e-08,-8.883799709272408e-07,-0.9830777631237821,-0.020832994079314823,-0.005722074529436616
478,0.9330664545289963,0.4955755974116217,0.9999967152348498,-7.642916757520955e-06,-0.0014813232671665659,-0.00042811562532073114,-0.0016151133459061384,-8.229478254406786e-08,-7.224466222647219e-07,-0.9832952980904752,-0.020719325625567272,-0.005953475016435786
479,0.9327734394069701,0.4966441110175307,0.9999970320787387,-7.96739975004293e-06,-0.001456177201058444,-0.00042494582113542206,-0.001603611744940281,-7.159474080253858e-08,-5.794506713065797e-07,-0.9835080543374289,-0.02060815065758547,-0.006199141446835821
480,0.9325019445696298,0.4975316527689326,0.9999973295656068,-8.259884980874829e-06,-0.0014310029235320354,-0.0004218865411155938,-0.001593149034306407,-6.444204814215482e-08,-4.5701144764953927e-07,-0.9837160369476788,-0.020499422954520386,-0.006458497935820138
481,0.9322504632852127,0.49825480983398385,0.9999976064682559,-8.525173658065093e-06,-0.0014059261494369878,-0.00041893380677059816,-0.0015836340608075261,-6.103091010345452e-08,-3.531273482241221e-07,-0.983919264295561,-0.020393086837728877,-0.006731000568473335
482,0.9320178336213352,0.49882966167640863,0.99999786219665,-8.76814568157846e-06,-0.0013810576936227543,-0.00041608244279185317,-0.0015749960439279675,-6.074191816196617e-08,-2.660253682543828e-07,-0.98411776322815,-0.02028907788224186,-0.007016137546380242
483,0.9318031604725111,0.4992717237311274,0.9999980967013247,-8.99350677449884e-06,-0.001356487008890288,-0.0004133267817459566,-0.001567120780237019,-6.332500390726636e-08,-1.940862835743918e-07,-0.9843115660061992,-0.02018732573735655,-0.007313428477601665
484,0.9316057241090533,0.49959587775237885,0.9999983103713124,-9.205671969290498e-06,-0.0013322881856359186,-0.0004106609682654602,-0.001559954253025353,-6.739848856796016e-08,-1.3580868434023248e-07,-0.9845007087956058,-0.020087756203494848,-0.007622422976689913
485,0.9314249271663849,0.4998162525386383,0.9999985039353697,-9.408647504431849e-06,-0.0013085169178177032,-0.00040807918637493143,-0.001553401700221002,-7.254143241652855e-08,-8.979190997643677e-08,-0.9846852307662671,-0.019990289640030724,-0.007942698951189408
486,0.9312602426182189,0.499946135575704,0.9999986783717513,-9.606013154426508e-06,-0.0012852173090190666,-0.00040557599549033646,-0.001547394786030054,-7.828199244386269e-08,-5.4728596302376525e-08,-0.9848651735477582,-0.01989485158267781,-0.008273860591821492
