frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_delta_com_feet_velocity,cost_orientation
427,0.9639616161456379,0.49037544311778375,0.9999999931367474,-1.3915952809259126e-05,-0.0014483630841393973,-0.00040194386200949155,-0.0018385843141004443,-2.9513001209124923e-05,-4.737109283391242e-05,-0.954876235666303,-0.030769163070859695,-0.016075385241212225
428,0.9623747963237703,0.4907448201796983,0.9999999672928794,-1.4654750390325698e-05,-0.0014473493397634842,-0.000400750478563108,-0.001956550870090723,-1.1445639756857418e-05,-8.618951586339211e-05,-0.9551331746289704,-0.03131459670544563,-0.015577750071224115
429,0.9609024572280214,0.49098716736920955,0.9999999061343254,-1.5618444884559454e-05,-0.0014580769476063228,-0.0004072686494815852,-0.0019813217222690582,-9.450188372284174e-06,-5.454795454650904e-05,-0.9554117891998953,-0.031621899090294815,-0.015090099883882718
430,0.9592024486420827,0.49145250455475675,0.9999998057826438,-1.7092220659922106e-05,-0.0014647664804135745,-0.00041318421518664263,-0.0020636236295104027,-3.7750920455437154e-05,-5.2503859523817865e-05,-0.9556962710017315,-0.032116408555703475,-0.01461118351162677
431,0.9575433918159835,0.49123774585893937,0.9999996763775669,-1.8601147913165738e-05,-0.0014609310391418477,-0.0004138206306437926,-0.0022260500118136406,-3.265517807449214e-05,-8.961183157568903e-05,-0.9559441090406504,-0.03248252749244587,-0.014137752692568848
432,0.9560312894297764,0.4905675580790768,0.9999994790244419,-2.0349991970231096e-05,-0.001467829642607771,-0.0004247480775263259,-0.002195310778915882,-7.828051820979454e-06,-6.0602600699692963e-05,-0.9562125096636618,-0.03329368308717694,-0.013674618398221778
433,0.9542753417228034,0.49033948611032985,0.9999992228496813,-2.2776121643030735e-05,-0.0014678495720044393,-0.00043260568126294853,-0.002292117103934288,-3.7936788430670276e-05,-5.9332258193054854e-05,-0.956487202140274,-0.03403682629335671,-0.013220985394555386
434,0.9526420099132759,0.48918135782672395,0.9999989308089324,-2.5301222125310692e-05,-0.0014582422392299859,-0.0004387484292903759,-0.002350383438169956,-3.9001857658149675e-05,-4.345031344125734e-05,-0.9566991540766927,-0.03503558081372028,-0.012772991815691538
435,0.9511073096324336,0.48784987365382054,0.9999985239370862,-2.8431305291030983e-05,-0.0014474850962416296,-0.00045502139190106423,-0.0021979855373501778,-1.1773112419177778e-05,-7.364092459151531e-05,-0.9569630001537199,-0.03563890746275985,-0.012340232557999454
436,0.949391719046731,0.4865668358460381,0.999998048766674,-3.2078430498909334e-05,-0.0014314349583154646,-0.00046250388540632965,-0.0022999003995209932,-2.9004804673604667e-05,-0.00011148603805600718,-0.9571906769479782,-0.03575267264748997,-0.01191755225813372
437,0.94800215578828,0.483650115131847,0.9999974571182286,-3.5967818739598575e-05,-0.0014088366846016437,-0.0004842660077020199,-0.002150129759684205,-6.342209235299379e-05,-7.720944458467502e-05,-0.9574444084305637,-0.03762660936398883,-0.011511120122840444
438,0.9463356787062902,0.48144591224145483,0.9999967767641844,-4.097456457276433e-05,-0.0013744890613669148,-0.0004962859891111802,-0.002150391461327672,-3.204445238225162e-05,-0.00011197022811879274,-0.9576762422478988,-0.03764991849849872,-0.01111925836315123
439,0.9450816797952578,0.4768723743790057,0.9999959604247628,-4.6105883980353353e-05,-0.0013359916787780673,-0.0005241122297746135,-0.0020243742037564516,-8.773232548264787e-05,-8.214700394237244e-05,-0.9579314461687428,-0.040047026042847704,-0.010746074612733294
440,0.9435406241312979,0.47331833955533426,0.9999950365667373,-5.26321379308476e-05,-0.0012859997786637384,-0.0005422168797469572,-0.001961673842743039,-3.7151738069951534e-05,-0.00011468188362160684,-0.958167079979202,-0.040008239341801095,-0.0103904785824642
441,0.9424756844313303,0.4667001151630928,0.9999939453492098,-5.923909819429851e-05,-0.0012370813831560094,-0.0005700223430120386,-0.0018759580561891198,-8.314579463331029e-05,-7.138894403552685e-05,-0.9583874800396481,-0.043765060101568914,-0.010053688334831869
442,0.941408627802435,0.46075648121969326,0.9999925991460858,-6.739436018821954e-05,-0.0011890086985679343,-0.0006091054803329572,-0.0017575357342138886,-3.950297832489014e-05,-9.264275290461413e-05,-0.9586441768048038,-0.04465488418215195,-0.009737810913132658
443,0.9402610022106261,0.45564155890800817,0.9999911432158441,-7.698363041837612e-05,-0.0011310214857809264,-0.000645578748201011,-0.0017583678709343076,-3.1893487175693735e-05,-7.681945689384255e-05,-0.9588648212893599,-0.04759286386513915,-0.009441295394473068
444,0.9396512723253864,0.44784979631460103,0.999989426643064,-8.714637748379843e-05,-0.0010686711699972374,-0.0006866036934333103,-0.0017248735530301929,-7.968442514538765e-05,-0.00015847364618810965,-0.9590785400696064,-0.045892470313196536,-0.009166078296380515
445,0.9395285642632991,0.43823585124949943,0.9999872426700694,-9.854582135703975e-05,-0.0010292127017673812,-0.0007233438550691988,-0.0017621110891923308,-0.00015968779916875064,-0.0001368260197445361,-0.9593020690504043,-0.049738696280113605,-0.008914500883204193
446,0.9378473797143948,0.4394891456913969,0.9999846872970597,-0.00011531628379914456,-0.0009599036299306367,-0.000639712432788911,-0.0019433925626799464,-4.771331077790819e-05,-8.31649846808065e-05,-0.9595376518805234,-0.046797156435260744,-0.008661753221724888
447,0.9320886185554581,0.44429387419713706,0.9999840079408459,-0.00013920590249510127,-0.0008084264336198346,-0.0006037031299420771,-0.002324966946616769,-0.0003413008525967598,-6.283250532697786e-05,-0.9599051290356173,-0.04535365206248945,-0.00840417159427205
448,0.9267597506225433,0.4432196515031226,0.9999855439700507,-0.0001497852047707218,-0.0007084651530279111,-0.0005932563558504202,-0.002651209942996502,-0.0007422952330671251,-5.208268273984671e-05,-0.9603171284519363,-0.04430581523629271,-0.008136223928780021
449,0.9216318609632552,0.4381771475903614,0.9999883286375296,-0.00014899158881250901,-0.0006965246298951097,-0.0005949725879114498,-0.003150245873257518,-0.00039291399298235774,-4.5810032731719845e-05,-0.9607627334098491,-0.04355492573178893,-0.007858772130739926
450,0.9168254598898213,0.43088689867849483,0.9999915249335128,-0.00014018262854295887,-0.0007235243795806366,-0.0006004681195678449,-0.003695089602842927,-0.00018800403631757945,-4.207565530988543e-05,-0.9612293268182195,-0.04293195520276097,-0.007576208161249645
451,0.9123800446177719,0.42297199237672733,0.9999945337536916,-0.00012644650099746007,-0.0007502522879695772,-0.0006062711804345649,-0.003966046497225761,-0.0001056649416568689,-3.951518144990043e-05,-0.9617081100989968,-0.04238481363576405,-0.007293395526251705
452,0.9082338721532311,0.4152605439443699,0.9999969896776888,-0.00010977448123523714,-0.0007942254125382697,-0.0006110722761833379,-0.003938210196793079,-0.00016052361752372235,-3.719476300596247e-05,-0.9621937705491361,-0.04193143962254322,-0.007011836291787355
453,0.9043822943149677,0.40799165618032673,0.9999987207024156,-9.18384101924748e-05,-0.0008679784070248773,-0.0006141687508934968,-0.0038438523188233376,-0.00011501597327878699,-3.500704370703552e-05,-0.9626825111796139,-0.04156403113136879,-0.006732434920783977
454,0.9008292952024349,0.40160745866120295,0.9999997007466087,-7.42413605769868e-05,-0.0009651163740824518,-0.0006155226977197174,-0.003683437593281269,-9.648134437156841e-05,-3.3319728853793695e-05,-0.9631712126580935,-0.041263188423026516,-0.0064573157062272155
455,0.8975805587983006,0.39639667425849984,0.9999999999936613,-5.803628496690695e-05,-0.001078253477772495,-0.0006151821562548807,-0.003490522736683488,-6.659096106886864e-05,-3.186729201407644e-05,-0.9636573879095025,-0.04100567378243121,-0.006189765147047937
456,0.8946290397003691,0.3925189229391543,0.9999997418139187,-4.385755295342503e-05,-0.0011969046505548332,-0.000613369810395949,-0.0032988658640533686,-4.6358098188648e-05,-3.048984621579719e-05,-0.9641390554844915,-0.04077375134474424,-0.005933615487502043
457,0.8919557849171045,0.3903013642765789,0.9999990703622136,-3.195701455972554e-05,-0.0013141575150211748,-0.0006104024081627098,-0.0031190516892820597,-3.106408257735893e-05,-2.913106749880315e-05,-0.964614905391965,-0.04055408603599065,-0.005692670021891145
458,0.8895294936332014,0.38964603395766567,0.9999981284019005,-2.2382165599028336e-05,-0.001423580268563948,-0.0006065367763747822,-0.002927725436165929,-4.226671808282845e-05,-2.767654878220438e-05,-0.9650842779133338,-0.04034764054184354,-0.005470255673651219
459,0.8873323256839819,0.39048788155490527,0.999997044679246,-1.4829743250807042e-05,-0.001528813905189823,-0.0006015773156799735,-0.002798470901325345,-1.092493585019838e-05,-2.616950456641869e-05,-0.9655469686409817,-0.04012748279555742,-0.005269216963756665
460,0.8853106081633532,0.39253455701461165,0.9999959262581606,-9.220208265463767e-06,-0.0016188714759748026,-0.0005962066899343374,-0.002719596493989229,-1.1621841622400098e-05,-2.460994350644247e-05,-0.9660027965450602,-0.03990784676443377,-0.005091722421963063
461,0.883435439716224,0.39568158193213016,0.9999948559734831,-5.198710746648417e-06,-0.0017042667502489277,-0.0005903610784792212,-0.002579189371317625,-1.3738546840613708e-05,-2.30240635244323e-05,-0.9664517390959404,-0.03968356599664479,-0.0049395289611899665
462,0.8817105244842769,0.3996416395699617,0.9999938936396289,-2.53197163042733e-06,-0.001771300205963582,-0.0005842966293480947,-0.0024856755044311285,-4.178167273494182e-06,-2.1424050327796296e-05,-0.9668938165974446,-0.03945147213430642,-0.0048140024251231124
463,0.8801004710357105,0.4043050194987012,0.9999930775735507,-9.303136899988189e-07,-0.0018275252210090997,-0.0005781351829453203,-0.0024018625263124704,-3.059298251173459e-06,-1.9832715150943763e-05,-0.96732915132296,-0.039217236905528474,-0.0047159010420182255
464,0.8785895285031063,0.40950661545122563,0.9999924289401824,-1.5823233279315755e-07,-0.001873616717990895,-0.000571972153506224,-0.002329312264919281,-2.197039748352836e-06,-1.8270663908148505e-05,-0.9677578862708196,-0.03898201205472938,-0.004645622903384903
465,0.8771642468156041,0.41509935487663185,0.9999919547993207,-1.2563059852555248e-08,-0.001910580139840525,-0.0005658777909656274,-0.0022645245771855116,-1.7235695395356743e-06,-1.675618995417973e-05,-0.9681801694805895,-0.038746972605601296,-0.004603274638548401
466,0.8758145468452471,0.4209455852662253,0.9999916515035425,-3.2334168197796057e-07,-0.0019392268468049147,-0.0005599027178814251,-0.0022072040010243654,-1.3668671954292222e-06,-1.5303825884621944e-05,-0.9685961418633773,-0.038513075757806485,-0.0045887346382338726
467,0.8745322879210149,0.4269241997628011,0.9999915077643673,-9.520174943074732e-07,-0.001960413057148283,-0.000554081660524843,-0.0021558585576713085,-1.1251155456193374e-06,-1.3924608181802585e-05,-0.9690059315277688,-0.038281146841091386,-0.0046017009634302854
468,0.8733113184893985,0.4329278263485757,0.9999915072769389,-1.788349300603102e-06,-0.001974900448291577,-0.000548436531497388,-0.002109602326527238,-9.39657866183552e-07,-1.2626273610092202e-05,-0.9694096505992253,-0.038051844211928414,-0.004641733972936529
469,0.8721469473637238,0.43886416558640795,0.9999916308726594,-2.7469647794930214e-06,-0.0019834275600430686,-0.0005429784108952431,-0.002067956840619445,-7.901858793957217e-07,-1.1413383053376572e-05,-0.9698073943986201,-0.03782558363237338,-0.004708290302183738
470,0.8710354802695452,0.44465520072481846,0.9999918581986141,-3.763125218045715e-06,-0.0019866271844530344,-0.0005377135307828811,-0.0020304203499108553,-6.549970521518844e-07,-1.0287938054665705e-05,-0.9701992415631537,-0.037602751109147736,-0.004800750728052222
471,0.8699742592422887,0.45023452633025823,0.9999921689833188,-4.789638992541685e-06,-0.0019851596009923997,-0.000532649372966326,-0.001996296225115657,-5.486887175720767e-07,-9.243101559041273e-06,-0.9705852271962622,-0.0373832240742084,-0.00491842197843418
472,0.8689665265717491,0.45551966584992665,0.999992543836684,-5.792782869241237e-06,-0.001979512434158164,-0.0005277805987487303,-0.00196544686332345,-4.4815203636972e-07,-8.285155795377146e-06,-0.9709653450259724,-0.03716734523229646,-0.005060563633251594
473,0.8680105989417403,0.4604839735050395,0.9999929648869839,-6.750650890640162e-06,-0.00197024463378834,-0.000523096140935797,-0.0019375807605683804,-3.6062641584067023e-07,-7.4088395398363236e-06,-0.9713395674172642,-0.036955263634473774,-0.005226415739245032
474,0.8671036097555523,0.4651100479031268,0.9999934163398455,-7.65011342532292e-06,-0.0019578899992426188,-0.0005185861921052405,-0.0019123548408970237,-2.8947269470336323e-07,-6.609890785227162e-06,-0.9717078892596437,-0.03674710924458449,-0.005415228922875935
475,0.8662435113015917,0.4693901952925638,0.9999938845911794,-8.484340562204906e-06,-0.0019429263973169113,-0.0005142363343954483,-0.0018894855165854096,-2.3290742490189587e-07,-5.883608562627586e-06,-0.9720703012250074,-0.03654288272584337,-0.005626261486734144
476,0.8654307018093952,0.4733241038748081,0.9999943582205781,-9.251221200489723e-06,-0.0019257761360523553,-0.000510026558490156,-0.0018687447300180793,-1.8839722315533436e-07,-5.2250026104834965e-06,-0.9724267656603636,-0.03634242370087391,-0.005858777438626262
477,0.8646684175276024,0.47691726054817696,0.9999948279839391,-9.951919786302158e-06,-0.001906821688089596,-0.0005059445160412892,-0.0018499288707971573,-1.5455719903911813e-07,-4.628704746696961e-06,-0.9727772114062834,-0.036145633564493844,-0.006112046966817457
478,0.8639580393846685,0.4801776321013878,0.9999952865910781,-1.0589347628452364e-05,-0.0018863897235360915,-0.0005019831842911769,-0.001832774723879993,-1.2941804072852392e-07,-4.089344086202974e-06,-0.9731215529906212,-0.03595242495045254,-0.00638535252026872
479,0.8632991423479827,0.48311588984251597,0.9999957283911487,-1.1167630245025158e-05,-0.0018647540857600988,-0.0004981384152838579,-0.0018170932307839394,-1.1019427859082498e-07,-3.601893424642214e-06,-0.9734597106661884,-0.03576271893529333,-0.006677994105092233
480,0.8626901456366896,0.4857452766591301,0.9999961491278506,-1.1691797804425762e-05,-0.0018421542998537928,-0.0004944074224103324,-0.0018027618061751127,-9.553929913863612e-08,-3.1617565463126323e-06,-0.9737916200112533,-0.0355764450031277,-0.006989293769805008
481,0.8621288867692941,0.48808123903071066,0.9999965457408101,-1.2167532277976346e-05,-0.0018188046988087045,-0.0004907877764367364,-0.0017895944183692336,-8.484589386625885e-08,-2.764787584790141e-06,-0.9741172354919239,-0.03539353883977826,-0.0073185986767826585
482,0.8616130007431222,0.49014077283215285,0.9999969161963277,-1.2600889059571988e-05,-0.001794895709647111,-0.0004872768823544623,-0.0017775526503100991,-7.733180495961278e-08,-2.4072653152742196e-06,-0.9744365312100289,-0.03521393785649064,-0.007665283593588398
483,0.8611400916825607,0.4919420223474253,0.9999972593368783,-1.2998112441308726e-05,-0.001770599976505748,-0.0004838716679330165,-0.0017664888873696327,-7.336886653774854e-08,-2.0858691956473805e-06,-0.9747494999961295,-0.035037577882732485,-0.008028752439529063
484,0.8607078994201709,0.49350377312845545,0.9999975747431215,-1.3365419989443092e-05,-0.001746067757368349,-0.00048056863304595063,-0.0017563155852258205,-7.253900236037225e-08,-1.797622335528987e-06,-0.9750561515218744,-0.03486439416101782,-0.008408438919429929
485,0.8603143478833551,0.4948451108142384,0.999997862604989,-1.370883095499439e-05,-0.0017214303272209083,-0.00047736373751487384,-0.0017469675512984395,-7.383223987744714e-08,-1.5398440655825869e-06,-0.9753565100726593,-0.03469431142324532,-0.008803806946824835
486,0.8599575475187275,0.4959850330620667,0.9999981236019934,-1.4034059734134732e-05,-0.0016968050030265094,-0.0004742527117528809,-0.0017383313970640302,-7.717800087903015e-08,-1.3100919488086257e-06,-0.9756506123153932,-0.0345272538366992,-0.009214350066246041
487,0.8596358177299209,0.4969421548068526,0.9999983587936734,-1.4346424047314553e-05,-0.0016722863387685083,-0.00047123136027468293,-0.0017303447239100933,-8.20821099978275e-08,-1.1060970220795568e-06,-0.9759385059152127,-0.03436314355297545,-0.009639590312948518
488,0.8593475837900802,0.49773448254138974,0.9999985695195032,-1.4650780395344741e-05,-0.0016479541278111485,-0.00046829515225711883,-0.0017229554941877723,-8.762059167111147e-08,-9.257862356633652e-07,-0.9762202475076172,-0.034201892955762744,-0.010079076929089737
489,0.8590914734531309,0.4983792394059624,0.999998757312666,-1.4951534253478638e-05,-0.001623874639096564,-0.00046543932756368267,-0.0017160790739580989,-9.381478349723693e-08,-7.672504257902804e-07,-0.9764959008331069,-0.03404340889036263,-0.010532384696301952
490,0.8588663408155398,0.49889274759585334,0.9999989238281666,-1.5252579525258791e-05,-0.001600100804177727,-0.00046265882466959706,-0.0017096542287617922,-1.0004601591617757e-07,-6.287475491305174e-07,-0.9767655343830669,-0.03388759085913518,-0.010999112214806666
491,0.8586712118379258,0.4992903039415372,0.9999990707814025,-1.5557484035729203e-05,-0.0015766786984563257,-0.00045994880529993964,-0.0017037700163200498,-9.972399794833109e-08,-5.084653235699256e-07,-0.9770292200040048,-0.03373430026190501,-0.011478878208239195
492,0.8585050930941804,0.49958610030109546,0.9999991998956754,-1.586874008973752e-05,-0.0015536144057314847,-0.00045730682504249433,-0.0016980604268610477,-1.1699403046350199e-07,-4.048230604172669e-07,-0.9772870321311434,-0.033583529731042755,-0.011971320647596193
493,0.858367320430697,0.4997932611884018,0.9999993128643119,-1.6189225528518163e-05,-0.0015309539862429149,-0.0004547276308015836,-0.001692483900114894,-1.2077686051270575e-07,-3.16411749918414e-07,-0.9775390471753534,-0.033435167559883516,-0.012476096185963327
494,0.8582572684796266,0.4999237692279771,0.9999994113203085,-1.6521261975165075e-05,-0.0015086990850343874,-0.00045220676930579054,-0.00168752355966717,-1.1326753934781664e-07,-2.417529095511618e-07,-0.9777853430784517,-0.03328905466442219,-0.012992876842101011
495,0.8581739731360606,0.4999885026221229,0.9999994968104416,-1.6866356206336682e-05,-0.001486872560214076,-0.00044974177456987816,-0.0016828038496896625,-1.2213840250296926e-07,-1.79525967539269e-07,-0.9780259991503595,-0.03314516677020797,-0.013521350197512466
496,0.8581168175185468,0.49999726608127254,0.9999995707822198,-1.7226150770055607e-05,-0.001465493243625684,-0.0004473286843179803,-0.001678126398473978,-1.2219878442465415e-07,-1.2851144417961768e-07,-0.9782610955087109,-0.03300338830699282,-0.014061214520832558
497,0.8580852882369853,0.49995887760960867,0.9999996345746998,-1.760153030928051e-05,-0.0014445091577059402,-0.0004449650098513432,-0.001673687482252717,-1.237694959854707e-07,-8.757444291433411e-08,-0.9784907129863675,-0.03286362307146308,-0.014612177235561118
498,0.8580786992897222,0.49988120832930705,0.9999996894143047,-1.7993573676883665e-05,-0.0014239410878672107,-0.0004426480487603953,-0.0016694050282239914,-1.2358808021417644e-07,-5.567665054834084e-08,-0.9787149332330642,-0.032725806696000656,-0.01517395703936125
499,0.8580964385401334,0.4997712481651668,0.9999997364156904,-1.840299712224335e-05,-0.0014037810353115475,-0.00044037540242306927,-0.0016652594786137342,-1.2336317922745366e-07,-3.18686933162404e-08,-0.9789338384946995,-0.03258986521590952,-0.01574628131169007
500,0.8581379065094543,0.4996351717779899,0.9999997765836396,-1.8830327875192197e-05,-0.0013840208403478108,-0.0004381448681103729,-0.0016612298786640167,-1.2233739710154623e-07,-1.528609031975777e-08,-0.9791475115373877,-0.03245572829166104,-0.016328885135357164
501,0.8582025190792908,0.4994784066452334,0.9999998108177278,-1.9275942235267614e-05,-0.0013646493375665245,-0.0004359544381953972,-0.0016573210014030337,-1.2101170909772918e-07,-5.144577693794693e-09,-0.979356035482939,-0.03232332882220481,-0.016921510555610867
502,0.8582897021619749,0.4993057039954215,0.9999998399183878,-1.974008234563721e-05,-0.001345657266286325,-0.0004338022581231825,-0.0016535194590687752,-1.1917419584506206e-07,-7.340481182044556e-10,-0.9795594937491187,-0.0321926036515251,-0.017523906092243528
503,0.8583988837213633,0.4991212031998988,0.9999998645938472,-2.0222887077398395e-05,-0.0013270329939111959,-0.0004316865799899369,-0.0016497778706252575,-1.1717069270389402e-07,-1.4136647744229236e-09,-0.9797579699654682,-0.03206348946633447,-0.018135825922283966
504,0.8585295110029698,0.49892849152833035,0.999999885467485,-2.072438307718896e-05,-0.0013087645541521673,-0.0004296058835594845,-0.0016461143968626857,-1.1540800670672979e-07,-6.605922468403424e-09,-0.9799515478455354,-0.03193593183595392,-0.018757029433185003
505,0.8586810432131667,0.4987306594971197,0.9999999030853075,-2.1244513544349015e-05,-0.0012908406185377535,-0.0004275586608860547,-0.0016425366047769785,-1.1285762013812928e-07,-1.5791349232996395e-08,-0.9801403111706035,-0.031809873578961215,-0.019387281016229087
506,0.8588529378752516,0.4985303539760119,0.999999917923362,-2.1783142075681154e-05,-0.0012732502233558738,-0.000425543540836467,-0.0016390203963965178,-1.1087676909937727e-07,-2.8509774883740046e-08,-0.9803243436710883,-0.03168526475571824,-0.02002634979762769
507,0.8590446865937376,0.4983298308824711,0.9999999303949394,-2.2340117174261372e-05,-0.0012559830331722777,-0.0004235591839276868,-0.0016355803236365318,-1.0720727061652724e-07,-4.432669804031195e-08,-0.980503728919736,-0.03156204654160651,-0.02067400871064386
508,0.8592557540037038,0.49813101338560845,0.9999999408573221,-2.2915094984531843e-05,-0.001239023546221466,-0.00042160464946133455,-0.0016321709845215082,-1.069358575023216e-07,-6.287504692064857e-08,-0.9806785502692906,-0.031440185193044104,-0.021330034917267912
509,0.8594856672913054,0.49793550057072883,0.9999999496182838,-2.3507919212804527e-05,-0.001222368013540374,-0.0004196785988741399,-0.0016287969192489982,-1.0362754210291314e-07,-8.381699553796075e-08,-0.980848890788645,-0.03131962872485324,-0.021994209551701723
510,0.8597339444973509,0.49774462490580507,0.9999999569418901,-2.4118193552013435e-05,-0.0012059998471008802,-0.00041778007254484283,-0.001625519129447639,-1.0109128112389953e-07,-1.0684997630892953e-07,-0.9810148332175299,-0.03120033406746086,-0.022666317682539502
511,0.8600000831707321,0.4975594749608493,0.9999999630537945,-2.4745625859463272e-05,-0.001189918531572964,-0.00041590801512368897,-0.001622288953512907,-9.907589060276223e-08,-1.3170163292025218e-07,-0.9811764598796979,-0.03108226402383916,-0.02334614879109679
512,0.8602836338913055,0.49738095035409735,0.9999999681461782,-2.53898153217436e-05,-0.0011741120461690358,-0.0004140614471166442,-0.0016190954484045506,-9.678851142780331e-08,-1.581277173301871e-07,-0.9813338525869235,-0.030965375279310627,-0.024033495593422965
513,0.8605841488904852,0.49720976807322464,0.9999999723820643,-2.6050358348097618e-05,-0.0011585714319841455,-0.00041223944524536245,-0.0016159600345417857,-9.460936922778274e-08,-1.859085022648837e-07,-0.9814870925935898,-0.030849628773171083,-0.024728154306514913
514,0.8609011924181608,0.49704647774761546,0.9999999758992723,-2.6726849491911982e-05,-0.0011432890251523613,-0.0004104410835324079,-0.0016128644347190857,-9.226395292216694e-08,-2.1484640865850757e-07,-0.9816362605372044,-0.03073498523592271,-0.025429924671371198
515,0.8612343382207641,0.49689150819928724,0.999999978813887,-2.7418847422970247e-05,-0.0011282569305692818,-0.00040866552499967406,-0.0016098209889605641,-9.045127313811463e-08,-2.4476360322715737e-07,-0.9817814363954069,-0.030621409568617305,-0.026138609992571917
516,0.8615831727967298,0.49674516016211684,0.999999981223312,-2.8125897607005233e-05,-0.0011134691051594438,-0.00040691197911691166,-0.0016068321419879794,-8.809384866026448e-08,-2.7550013927331517e-07,-0.9819226994535747,-0.03050886908297434,-0.026854017143736815
517,0.8619472966639508,0.4966076349535446,0.9999999832090032,-2.8847570649546056e-05,-0.001098919180623188,-0.00040517962566250697,-0.0016038950998336077,-8.641614357429717e-08,-3.069109604153819e-07,-0.982060128253144,-0.030397329213089918,-0.02757595655276647
518,0.8623263177203001,0.4964790552339216,0.999999984838828,-2.9583390717738648e-05,-0.0010846013279269715,-0.00040346770955546323,-0.0016010032268241048,-8.441398335889971e-08,-3.3886531935680927e-07,-0.9821938005309838,-0.030286757713009812,-0.028304242395504175
519,0.8627198534543062,0.4963594618935762,0.9999999861691236,-3.0332917209057756e-05,-0.0010705110542291148,-0.00040177549695020353,-0.0015981639735400677,-8.283839747491584e-08,-3.7124499920965115e-07,-0.9823237931859725,-0.03017712509883531,-0.029038692477255157
520,0.8631275392449164,0.4962488413852129,0.9999999872464793,-3.1095655540370305e-05,-0.0010566428072533382,-0.00040010229190740114,-0.0015953778056427836,-8.076241186927291e-08,-4.039434288306869e-07,-0.9824501822706845,-0.030068401726539316,-0.02977912808143921
521,0.8635490177460717,0.49614711592240673,0.9999999881092788,-3.187114844897922e-05,-0.0010429916078773533,-0.00039844736301708635,-0.0015926480991765857,-7.886849573424115e-08,-4.368633254830572e-07,-0.9825730429628785,-0.029960556019346,-0.03052537410449906
522,0.8639839336674872,0.49605417947967184,0.999999988789044,-3.265892196343511e-05,-0.0010295534325076574,-0.0003968100706633601,-0.0015899698482826352,-7.737050111700228e-08,-4.6991667735819274e-07,-0.9826924495248831,-0.029853561750263012,-0.03127725920215886
523,0.8644319492689923,0.49596987954692817,0.9999999893115695,-3.345851000582384e-05,-0.0010163244488839026,-0.000395189767070428,-0.0015873430529609323,-7.570459104044858e-08,-5.030231191376881e-07,-0.982808475268077,-0.029747391645829752,-0.03203461564183739
524,0.8648927380167856,0.4958940302046774,0.9999999896979048,-3.426945026130067e-05,-0.0010033002377255141,-0.0003935858532114785,-0.0015847714385017753,-7.400932844348063e-08,-5.361111594721456e-07,-0.9829211925700095,-0.02964202053990523,-0.03279727923405792
525,0.865365976911991,0.4958264258076997,0.9999999899651775,-3.509127579056573e-05,-0.0009904772428002268,-0.000391997744476693,-0.001582266646437347,-7.255551537355132e-08,-5.691144623406363e-07,-0.9830306728846804,-0.02953742421561711,-0.03356508959923265
526,0.8658513501794727,0.4957668379659489,0.9999999901272911,-3.592352677221818e-05,-0.0009778528981939398,-0.0003904248286527147,-0.0015798034146428108,-7.100624088707264e-08,-6.019719706702014e-07,-0.9831369866543848,-0.02943357690602748,-0.03433789008612968
527,0.8663485529859489,0.4957150337439857,0.9999999901955174,-3.67657472861089e-05,-0.0009654234151820527,-0.0003888666168074821,-0.0015774169005453587,-6.942516961316869e-08,-6.346302838569363e-07,-0.9832402033357529,-0.029330458576428457,-0.03511552770280445
528,0.8668572895912298,0.49567074922168824,0.9999999901790005,-3.761750326158011e-05,-0.0009531863236057525,-0.00038732253963183293,-0.001575071015395224,-6.803507091035499e-08,-6.670388852573904e-07,-0.9833403914033387,-0.02922804504454932,-0.03589785322635764
529,0.8673772647311218,0.4956337224220818,0.9999999900851733,-3.8478359057789394e-05,-0.0009411389757160978,-0.00038579211525902746,-0.0015727926511317492,-6.667873009291725e-08,-6.991527769091817e-07,-0.9834376183132753,-0.02912631700455584,-0.036684721091964335
530,0.8679082008052265,0.49560368362764023,0.9999999899200911,-3.9347875247808665e-05,-0.0009292781226217497,-0.0003842748584212447,-0.0015705759869888425,-6.523569595628942e-08,-7.309307542949587e-07,-0.9835319505224613,-0.02902525364080453,-0.0374759892689793
531,0.86844982373227,0.4955803579508378,0.9999999896887125,-4.022562094292236e-05,-0.0009176006534451463,-0.00038277029800968865,-0.0015684118261560798,-6.398926188921905e-08,-7.623361160308286e-07,-0.9836234534936902,-0.028924834585922314,-0.0382715195566742
532,0.8690018518996614,0.4955634744141325,0.9999999893951372,-4.111119486876264e-05,-0.0009061057255657616,-0.0003812779969724804,-0.0015663206577301025,-6.260273011093886e-08,-7.933341983540543e-07,-0.9837121916845041,-0.02882504317097828,-0.03907117755254623
533,0.8695640278482039,0.49555275375026164,0.9999999890427979,-4.200418758769138e-05,-0.0008947900093982814,-0.00037979752250544264,-0.0015642739599570632,-6.150209230781911e-08,-8.238945292051848e-07,-0.9837982285355154,-0.028725860243844544,-0.03987483231584096
534,0.8701360912862385,0.4955479184857084,0.9999999886346101,-4.290420601269807e-05,-0.0008836510769140782,-0.0003783284772766524,-0.0015622948994860053,-6.010289865798768e-08,-8.539894077679535e-07,-0.9838816264934773,-0.028627269193859755,-0.040682356637105024
